HEADER;0;1;20170331215000;
4600005479;E;4600005479@email.com;(00-0);20180719193626
4600005480;E;4600005480@email.com;(00-0);20180719193626
4600005481;E;4600005481@email.com;(00-0);20180719193626
4600005482;E;4600005482@email.com;(00-0);20180719193626
4600005483;E;4600005483@email.com;(00-0);20180719193626
4600005484;E;4600005484@email.com;(00-0);20180719193626
4600005485;E;4600005485@email.com;(00-0);20180719193626
4600005486;E;4600005486@email.com;(00-0);20180719193626
4600005487;E;4600005487@email.com;(00-0);20180719193626
4600005488;E;4600005488@email.com;(00-0);20180719193626
4600005489;E;4600005489@email.com;(00-0);20180719193626
4600005490;E;4600005490@email.com;(00-0);20180719193626
4600005491;E;4600005491@email.com;(00-0);20180719193626
4600005492;E;4600005492@email.com;(00-0);20180719193626
4600005493;E;4600005493@email.com;(00-0);20180719193626
4600005494;E;4600005494@email.com;(00-0);20180719193626
4600005495;E;4600005495@email.com;(00-0);20180719193626
4600005496;E;4600005496@email.com;(00-0);20180719193626
4600005497;E;4600005497@email.com;(00-0);20180719193626
4600005498;E;4600005498@email.com;(00-0);20180719193626
4600005499;E;4600005499@email.com;(00-0);20180719193626
4600005500;E;4600005500@email.com;(00-0);20180719193626
4600005501;E;4600005501@email.com;(00-0);20180719193626
4600005502;E;4600005502@email.com;(00-0);20180719193626
4600005503;E;4600005503@email.com;(00-0);20180719193626
4600005504;E;4600005504@email.com;(00-0);20180719193626
4600005505;E;4600005505@email.com;(00-0);20180719193626
4600005506;E;4600005506@email.com;(00-0);20180719193626
4600005507;E;4600005507@email.com;(00-0);20180719193626
4600005508;E;4600005508@email.com;(00-0);20180719193626
4600005509;E;4600005509@email.com;(00-0);20180719193626
4600005510;E;4600005510@email.com;(00-0);20180719193626
4600005511;E;4600005511@email.com;(00-0);20180719193626
4600005512;E;4600005512@email.com;(00-0);20180719193626
4600005513;E;4600005513@email.com;(00-0);20180719193626
4600005514;E;4600005514@email.com;(00-0);20180719193626
4600005515;E;4600005515@email.com;(00-0);20180719193626
4600005516;E;4600005516@email.com;(00-0);20180719193626
4600005517;E;4600005517@email.com;(00-0);20180719193626
4600005518;E;4600005518@email.com;(00-0);20180719193626
4600005519;E;4600005519@email.com;(00-0);20180719193626
4600005520;E;4600005520@email.com;(00-0);20180719193626
4600005521;E;4600005521@email.com;(00-0);20180719193626
4600005522;E;4600005522@email.com;(00-0);20180719193626
4600005523;E;4600005523@email.com;(00-0);20180719193626
4600005524;E;4600005524@email.com;(00-0);20180719193626
4600005525;E;4600005525@email.com;(00-0);20180719193626
4600005526;E;4600005526@email.com;(00-0);20180719193626
4600005527;E;4600005527@email.com;(00-0);20180719193626
4600005528;E;4600005528@email.com;(00-0);20180719193626
4600005529;E;4600005529@email.com;(00-0);20180719193626
4600005530;E;4600005530@email.com;(00-0);20180719193626
4600005531;E;4600005531@email.com;(00-0);20180719193626
4600005532;E;4600005532@email.com;(00-0);20180719193626
4600005533;E;4600005533@email.com;(00-0);20180719193626
4600005534;E;4600005534@email.com;(00-0);20180719193626
4600005535;E;4600005535@email.com;(00-0);20180719193626
4600005536;E;4600005536@email.com;(00-0);20180719193626
4600005537;E;4600005537@email.com;(00-0);20180719193626
4600005538;E;4600005538@email.com;(00-0);20180719193626
4600005539;E;4600005539@email.com;(00-0);20180719193626
4600005540;E;4600005540@email.com;(00-0);20180719193626
4600005541;E;4600005541@email.com;(00-0);20180719193626
4600005542;E;4600005542@email.com;(00-0);20180719193626
4600005543;E;4600005543@email.com;(00-0);20180719193626
4600005544;E;4600005544@email.com;(00-0);20180719193626
4600005545;E;4600005545@email.com;(00-0);20180719193626
4600005546;E;4600005546@email.com;(00-0);20180719193626
4600005547;E;4600005547@email.com;(00-0);20180719193626
4600005548;E;4600005548@email.com;(00-0);20180719193626
4600005549;E;4600005549@email.com;(00-0);20180719193626
4600005550;E;4600005550@email.com;(00-0);20180719193626
4600005551;E;4600005551@email.com;(00-0);20180719193626
4600005552;E;4600005552@email.com;(00-0);20180719193626
4600005553;E;4600005553@email.com;(00-0);20180719193626
4600005554;E;4600005554@email.com;(00-0);20180719193626
4600005555;E;4600005555@email.com;(00-0);20180719193626
4600005556;E;4600005556@email.com;(00-0);20180719193627
4600005557;E;4600005557@email.com;(00-0);20180719193627
4600005558;E;4600005558@email.com;(00-0);20180719193627
4600005559;E;4600005559@email.com;(00-0);20180719193627
4600005560;E;4600005560@email.com;(00-0);20180719193627
4600005561;E;4600005561@email.com;(00-0);20180719193627
4600005562;E;4600005562@email.com;(00-0);20180719193627
4600005563;E;4600005563@email.com;(00-0);20180719193627
4600005564;E;4600005564@email.com;(00-0);20180719193627
4600005565;E;4600005565@email.com;(00-0);20180719193627
4600005566;E;4600005566@email.com;(00-0);20180719193627
4600005567;E;4600005567@email.com;(00-0);20180719193627
4600005568;E;4600005568@email.com;(00-0);20180719193627
4600005569;E;4600005569@email.com;(00-0);20180719193627
4600005570;E;4600005570@email.com;(00-0);20180719193627
4600005571;E;4600005571@email.com;(00-0);20180719193627
4600005572;E;4600005572@email.com;(00-0);20180719193627
4600005573;E;4600005573@email.com;(00-0);20180719193627
4600005574;E;4600005574@email.com;(00-0);20180719193627
4600005575;E;4600005575@email.com;(00-0);20180719193627
4600005576;E;4600005576@email.com;(00-0);20180719193627
4600005577;E;4600005577@email.com;(00-0);20180719193627
4600005578;E;4600005578@email.com;(00-0);20180719193627
4600005579;E;4600005579@email.com;(00-0);20180719193627
4600005580;E;4600005580@email.com;(00-0);20180719193627
4600005581;E;4600005581@email.com;(00-0);20180719193627
4600005582;E;4600005582@email.com;(00-0);20180719193627
4600005583;E;4600005583@email.com;(00-0);20180719193627
4600005584;E;4600005584@email.com;(00-0);20180719193627
4600005585;E;4600005585@email.com;(00-0);20180719193627
4600005586;E;4600005586@email.com;(00-0);20180719193627
4600005587;E;4600005587@email.com;(00-0);20180719193627
4600005588;E;4600005588@email.com;(00-0);20180719193627
4600005589;E;4600005589@email.com;(00-0);20180719193627
4600005590;E;4600005590@email.com;(00-0);20180719193627
4600005591;E;4600005591@email.com;(00-0);20180719193627
4600005592;E;4600005592@email.com;(00-0);20180719193627
4600005593;E;4600005593@email.com;(00-0);20180719193627
4600005594;E;4600005594@email.com;(00-0);20180719193627
4600005595;E;4600005595@email.com;(00-0);20180719193627
4600005596;E;4600005596@email.com;(00-0);20180719193627
4600005597;E;4600005597@email.com;(00-0);20180719193627
4600005598;E;4600005598@email.com;(00-0);20180719193627
4600005599;E;4600005599@email.com;(00-0);20180719193627
4600005600;E;4600005600@email.com;(00-0);20180719193627
4600005601;E;4600005601@email.com;(00-0);20180719193627
4600005602;E;4600005602@email.com;(00-0);20180719193627
4600005603;E;4600005603@email.com;(00-0);20180719193627
4600005604;E;4600005604@email.com;(00-0);20180719193627
4600005605;E;4600005605@email.com;(00-0);20180719193627
4600005606;E;4600005606@email.com;(00-0);20180719193627
4600005607;E;4600005607@email.com;(00-0);20180719193627
4600005608;E;4600005608@email.com;(00-0);20180719193627
4600005609;E;4600005609@email.com;(00-0);20180719193627
4600005610;E;4600005610@email.com;(00-0);20180719193627
4600005611;E;4600005611@email.com;(00-0);20180719193627
4600005612;E;4600005612@email.com;(00-0);20180719193627
4600005613;E;4600005613@email.com;(00-0);20180719193627
4600005614;E;4600005614@email.com;(00-0);20180719193627
4600005615;E;4600005615@email.com;(00-0);20180719193627
4600005616;E;4600005616@email.com;(00-0);20180719193627
4600005617;E;4600005617@email.com;(00-0);20180719193627
4600005618;E;4600005618@email.com;(00-0);20180719193627
4600005619;E;4600005619@email.com;(00-0);20180719193627
4600005620;E;4600005620@email.com;(00-0);20180719193627
4600005621;E;4600005621@email.com;(00-0);20180719193627
4600005622;E;4600005622@email.com;(00-0);20180719193627
4600005623;E;4600005623@email.com;(00-0);20180719193627
4600005624;E;4600005624@email.com;(00-0);20180719193627
4600005625;E;4600005625@email.com;(00-0);20180719193627
4600005626;E;4600005626@email.com;(00-0);20180719193627
4600005627;E;4600005627@email.com;(00-0);20180719193627
4600005628;E;4600005628@email.com;(00-0);20180719193627
4600005629;E;4600005629@email.com;(00-0);20180719193627
4600005630;E;4600005630@email.com;(00-0);20180719193627
4600005631;E;4600005631@email.com;(00-0);20180719193627
4600005632;E;4600005632@email.com;(00-0);20180719193627
4600005633;E;4600005633@email.com;(00-0);20180719193627
4600005634;E;4600005634@email.com;(00-0);20180719193627
4600005635;E;4600005635@email.com;(00-0);20180719193627
4600005636;E;4600005636@email.com;(00-0);20180719193627
4600005637;E;4600005637@email.com;(00-0);20180719193627
4600005638;E;4600005638@email.com;(00-0);20180719193627
4600005639;E;4600005639@email.com;(00-0);20180719193627
4600005640;E;4600005640@email.com;(00-0);20180719193627
4600005641;E;4600005641@email.com;(00-0);20180719193627
4600005642;E;4600005642@email.com;(00-0);20180719193627
4600005643;E;4600005643@email.com;(00-0);20180719193627
4600005644;E;4600005644@email.com;(00-0);20180719193627
4600005645;E;4600005645@email.com;(00-0);20180719193627
4600005646;E;4600005646@email.com;(00-0);20180719193627
4600005647;E;4600005647@email.com;(00-0);20180719193627
4600005648;E;4600005648@email.com;(00-0);20180719193627
4600005649;E;4600005649@email.com;(00-0);20180719193627
4600005650;E;4600005650@email.com;(00-0);20180719193627
4600005651;E;4600005651@email.com;(00-0);20180719193627
4600005652;E;4600005652@email.com;(00-0);20180719193627
4600005653;E;4600005653@email.com;(00-0);20180719193627
4600005654;E;4600005654@email.com;(00-0);20180719193627
4600005655;E;4600005655@email.com;(00-0);20180719193627
4600005656;E;4600005656@email.com;(00-0);20180719193627
4600005657;E;4600005657@email.com;(00-0);20180719193627
4600005658;E;4600005658@email.com;(00-0);20180719193627
4600005659;E;4600005659@email.com;(00-0);20180719193627
4600005660;E;4600005660@email.com;(00-0);20180719193627
4600005661;E;4600005661@email.com;(00-0);20180719193627
4600005662;E;4600005662@email.com;(00-0);20180719193627
4600005663;E;4600005663@email.com;(00-0);20180719193627
4600005664;E;4600005664@email.com;(00-0);20180719193627
4600005665;E;4600005665@email.com;(00-0);20180719193627
4600005666;E;4600005666@email.com;(00-0);20180719193627
4600005667;E;4600005667@email.com;(00-0);20180719193627
4600005668;E;4600005668@email.com;(00-0);20180719193627
4600005669;E;4600005669@email.com;(00-0);20180719193627
4600005670;E;4600005670@email.com;(00-0);20180719193627
4600005671;E;4600005671@email.com;(00-0);20180719193627
4600005672;E;4600005672@email.com;(00-0);20180719193627
4600005673;E;4600005673@email.com;(00-0);20180719193627
4600005674;E;4600005674@email.com;(00-0);20180719193627
4600005675;E;4600005675@email.com;(00-0);20180719193627
4600005676;E;4600005676@email.com;(00-0);20180719193627
4600005677;E;4600005677@email.com;(00-0);20180719193627
4600005678;E;4600005678@email.com;(00-0);20180719193627
4600005679;E;4600005679@email.com;(00-0);20180719193627
4600005680;E;4600005680@email.com;(00-0);20180719193627
4600005681;E;4600005681@email.com;(00-0);20180719193627
4600005682;E;4600005682@email.com;(00-0);20180719193627
4600005683;E;4600005683@email.com;(00-0);20180719193627
4600005684;E;4600005684@email.com;(00-0);20180719193627
4600005685;E;4600005685@email.com;(00-0);20180719193627
4600005686;E;4600005686@email.com;(00-0);20180719193627
4600005687;E;4600005687@email.com;(00-0);20180719193627
4600005688;E;4600005688@email.com;(00-0);20180719193627
4600005689;E;4600005689@email.com;(00-0);20180719193627
4600005690;E;4600005690@email.com;(00-0);20180719193627
4600005691;E;4600005691@email.com;(00-0);20180719193627
4600005692;E;4600005692@email.com;(00-0);20180719193627
4600005693;E;4600005693@email.com;(00-0);20180719193627
4600005694;E;4600005694@email.com;(00-0);20180719193627
4600005695;E;4600005695@email.com;(00-0);20180719193627
4600005696;E;4600005696@email.com;(00-0);20180719193627
4600005697;E;4600005697@email.com;(00-0);20180719193627
4600005698;E;4600005698@email.com;(00-0);20180719193627
4600005699;E;4600005699@email.com;(00-0);20180719193627
4600005700;E;4600005700@email.com;(00-0);20180719193627
4600005701;E;4600005701@email.com;(00-0);20180719193627
4600005702;E;4600005702@email.com;(00-0);20180719193627
4600005703;E;4600005703@email.com;(00-0);20180719193627
4600005704;E;4600005704@email.com;(00-0);20180719193627
4600005705;E;4600005705@email.com;(00-0);20180719193627
4600005706;E;4600005706@email.com;(00-0);20180719193627
4600005707;E;4600005707@email.com;(00-0);20180719193627
4600005708;E;4600005708@email.com;(00-0);20180719193627
4600005709;E;4600005709@email.com;(00-0);20180719193627
4600005710;E;4600005710@email.com;(00-0);20180719193627
4600005711;E;4600005711@email.com;(00-0);20180719193627
4600005712;E;4600005712@email.com;(00-0);20180719193627
4600005713;E;4600005713@email.com;(00-0);20180719193627
4600005714;E;4600005714@email.com;(00-0);20180719193627
4600005715;E;4600005715@email.com;(00-0);20180719193627
4600005716;E;4600005716@email.com;(00-0);20180719193627
4600005717;E;4600005717@email.com;(00-0);20180719193627
4600005718;E;4600005718@email.com;(00-0);20180719193627
4600005719;E;4600005719@email.com;(00-0);20180719193627
4600005720;E;4600005720@email.com;(00-0);20180719193627
4600005721;E;4600005721@email.com;(00-0);20180719193627
4600005722;E;4600005722@email.com;(00-0);20180719193627
4600005723;E;4600005723@email.com;(00-0);20180719193627
4600005724;E;4600005724@email.com;(00-0);20180719193627
4600005725;E;4600005725@email.com;(00-0);20180719193627
4600005726;E;4600005726@email.com;(00-0);20180719193627
4600005727;E;4600005727@email.com;(00-0);20180719193627
4600005728;E;4600005728@email.com;(00-0);20180719193627
4600005729;E;4600005729@email.com;(00-0);20180719193627
4600005730;E;4600005730@email.com;(00-0);20180719193627
4600005731;E;4600005731@email.com;(00-0);20180719193627
4600005732;E;4600005732@email.com;(00-0);20180719193627
4600005733;E;4600005733@email.com;(00-0);20180719193627
4600005734;E;4600005734@email.com;(00-0);20180719193627
4600005735;E;4600005735@email.com;(00-0);20180719193627
4600005736;E;4600005736@email.com;(00-0);20180719193627
4600005737;E;4600005737@email.com;(00-0);20180719193627
4600005738;E;4600005738@email.com;(00-0);20180719193627
4600005739;E;4600005739@email.com;(00-0);20180719193627
4600005740;E;4600005740@email.com;(00-0);20180719193627
4600005741;E;4600005741@email.com;(00-0);20180719193627
4600005742;E;4600005742@email.com;(00-0);20180719193628
4600005743;E;4600005743@email.com;(00-0);20180719193628
4600005744;E;4600005744@email.com;(00-0);20180719193628
4600005745;E;4600005745@email.com;(00-0);20180719193628
4600005746;E;4600005746@email.com;(00-0);20180719193628
4600005747;E;4600005747@email.com;(00-0);20180719193628
4600005748;E;4600005748@email.com;(00-0);20180719193628
4600005749;E;4600005749@email.com;(00-0);20180719193628
4600005750;E;4600005750@email.com;(00-0);20180719193628
4600005751;E;4600005751@email.com;(00-0);20180719193628
4600005752;E;4600005752@email.com;(00-0);20180719193628
4600005753;E;4600005753@email.com;(00-0);20180719193628
4600005754;E;4600005754@email.com;(00-0);20180719193628
4600005755;E;4600005755@email.com;(00-0);20180719193628
4600005756;E;4600005756@email.com;(00-0);20180719193628
4600005757;E;4600005757@email.com;(00-0);20180719193628
4600005758;E;4600005758@email.com;(00-0);20180719193628
4600005759;E;4600005759@email.com;(00-0);20180719193628
4600005760;E;4600005760@email.com;(00-0);20180719193628
4600005761;E;4600005761@email.com;(00-0);20180719193628
4600005762;E;4600005762@email.com;(00-0);20180719193628
4600005763;E;4600005763@email.com;(00-0);20180719193628
4600005764;E;4600005764@email.com;(00-0);20180719193628
4600005765;E;4600005765@email.com;(00-0);20180719193628
4600005766;E;4600005766@email.com;(00-0);20180719193628
4600005767;E;4600005767@email.com;(00-0);20180719193628
4600005768;E;4600005768@email.com;(00-0);20180719193628
4600005769;E;4600005769@email.com;(00-0);20180719193628
4600005770;E;4600005770@email.com;(00-0);20180719193628
4600005771;E;4600005771@email.com;(00-0);20180719193628
4600005772;E;4600005772@email.com;(00-0);20180719193628
4600005773;E;4600005773@email.com;(00-0);20180719193628
4600005774;E;4600005774@email.com;(00-0);20180719193628
4600005775;E;4600005775@email.com;(00-0);20180719193628
4600005776;E;4600005776@email.com;(00-0);20180719193628
4600005777;E;4600005777@email.com;(00-0);20180719193628
4600005778;E;4600005778@email.com;(00-0);20180719193628
4600005779;E;4600005779@email.com;(00-0);20180719193628
4600005780;E;4600005780@email.com;(00-0);20180719193628
4600005781;E;4600005781@email.com;(00-0);20180719193628
4600005782;E;4600005782@email.com;(00-0);20180719193628
4600005783;E;4600005783@email.com;(00-0);20180719193628
4600005784;E;4600005784@email.com;(00-0);20180719193628
4600005785;E;4600005785@email.com;(00-0);20180719193628
4600005786;E;4600005786@email.com;(00-0);20180719193628
4600005787;E;4600005787@email.com;(00-0);20180719193628
4600005788;E;4600005788@email.com;(00-0);20180719193628
4600005789;E;4600005789@email.com;(00-0);20180719193628
4600005790;E;4600005790@email.com;(00-0);20180719193628
4600005791;E;4600005791@email.com;(00-0);20180719193628
4600005792;E;4600005792@email.com;(00-0);20180719193628
4600005793;E;4600005793@email.com;(00-0);20180719193628
4600005794;E;4600005794@email.com;(00-0);20180719193628
4600005795;E;4600005795@email.com;(00-0);20180719193628
4600005796;E;4600005796@email.com;(00-0);20180719193628
4600005797;E;4600005797@email.com;(00-0);20180719193628
4600005798;E;4600005798@email.com;(00-0);20180719193628
4600005799;E;4600005799@email.com;(00-0);20180719193628
4600005800;E;4600005800@email.com;(00-0);20180719193628
4600005801;E;4600005801@email.com;(00-0);20180719193628
4600005802;E;4600005802@email.com;(00-0);20180719193628
4600005803;E;4600005803@email.com;(00-0);20180719193628
4600005804;E;4600005804@email.com;(00-0);20180719193628
4600005805;E;4600005805@email.com;(00-0);20180719193628
4600005806;E;4600005806@email.com;(00-0);20180719193628
4600005807;E;4600005807@email.com;(00-0);20180719193628
4600005808;E;4600005808@email.com;(00-0);20180719193628
4600005809;E;4600005809@email.com;(00-0);20180719193628
4600005810;E;4600005810@email.com;(00-0);20180719193628
4600005811;E;4600005811@email.com;(00-0);20180719193628
4600005812;E;4600005812@email.com;(00-0);20180719193628
4600005813;E;4600005813@email.com;(00-0);20180719193628
4600005814;E;4600005814@email.com;(00-0);20180719193628
4600005815;E;4600005815@email.com;(00-0);20180719193628
4600005816;E;4600005816@email.com;(00-0);20180719193628
4600005817;E;4600005817@email.com;(00-0);20180719193628
4600005818;E;4600005818@email.com;(00-0);20180719193628
4600005819;E;4600005819@email.com;(00-0);20180719193628
4600005820;E;4600005820@email.com;(00-0);20180719193628
4600005821;E;4600005821@email.com;(00-0);20180719193628
4600005822;E;4600005822@email.com;(00-0);20180719193628
4600005823;E;4600005823@email.com;(00-0);20180719193628
4600005824;E;4600005824@email.com;(00-0);20180719193628
4600005825;E;4600005825@email.com;(00-0);20180719193628
4600005826;E;4600005826@email.com;(00-0);20180719193628
4600005827;E;4600005827@email.com;(00-0);20180719193628
4600005828;E;4600005828@email.com;(00-0);20180719193628
4600005829;E;4600005829@email.com;(00-0);20180719193628
4600005830;E;4600005830@email.com;(00-0);20180719193628
4600005831;E;4600005831@email.com;(00-0);20180719193628
4600005832;E;4600005832@email.com;(00-0);20180719193628
4600005833;E;4600005833@email.com;(00-0);20180719193628
4600005834;E;4600005834@email.com;(00-0);20180719193628
4600005835;E;4600005835@email.com;(00-0);20180719193628
4600005836;E;4600005836@email.com;(00-0);20180719193628
4600005837;E;4600005837@email.com;(00-0);20180719193628
4600005838;E;4600005838@email.com;(00-0);20180719193628
4600005839;E;4600005839@email.com;(00-0);20180719193628
4600005840;E;4600005840@email.com;(00-0);20180719193628
4600005841;E;4600005841@email.com;(00-0);20180719193628
4600005842;E;4600005842@email.com;(00-0);20180719193628
4600005843;E;4600005843@email.com;(00-0);20180719193628
4600005844;E;4600005844@email.com;(00-0);20180719193628
4600005845;E;4600005845@email.com;(00-0);20180719193628
4600005846;E;4600005846@email.com;(00-0);20180719193628
4600005847;E;4600005847@email.com;(00-0);20180719193628
4600005848;E;4600005848@email.com;(00-0);20180719193628
4600005849;E;4600005849@email.com;(00-0);20180719193628
4600005850;E;4600005850@email.com;(00-0);20180719193628
4600005851;E;4600005851@email.com;(00-0);20180719193628
4600005852;E;4600005852@email.com;(00-0);20180719193628
4600005853;E;4600005853@email.com;(00-0);20180719193628
4600005854;E;4600005854@email.com;(00-0);20180719193628
4600005855;E;4600005855@email.com;(00-0);20180719193628
4600005856;E;4600005856@email.com;(00-0);20180719193628
4600005857;E;4600005857@email.com;(00-0);20180719193628
4600005858;E;4600005858@email.com;(00-0);20180719193628
4600005859;E;4600005859@email.com;(00-0);20180719193628
4600005860;E;4600005860@email.com;(00-0);20180719193628
4600005861;E;4600005861@email.com;(00-0);20180719193628
4600005862;E;4600005862@email.com;(00-0);20180719193628
4600005863;E;4600005863@email.com;(00-0);20180719193628
4600005864;E;4600005864@email.com;(00-0);20180719193628
4600005865;E;4600005865@email.com;(00-0);20180719193628
4600005866;E;4600005866@email.com;(00-0);20180719193628
4600005867;E;4600005867@email.com;(00-0);20180719193628
4600005868;E;4600005868@email.com;(00-0);20180719193628
4600005869;E;4600005869@email.com;(00-0);20180719193628
4600005870;E;4600005870@email.com;(00-0);20180719193628
4600005871;E;4600005871@email.com;(00-0);20180719193628
4600005872;E;4600005872@email.com;(00-0);20180719193628
4600005873;E;4600005873@email.com;(00-0);20180719193628
4600005874;E;4600005874@email.com;(00-0);20180719193628
4600005875;E;4600005875@email.com;(00-0);20180719193628
4600005876;E;4600005876@email.com;(00-0);20180719193628
4600005877;E;4600005877@email.com;(00-0);20180719193628
4600005878;E;4600005878@email.com;(00-0);20180719193628
4600005879;E;4600005879@email.com;(00-0);20180719193628
4600005880;E;4600005880@email.com;(00-0);20180719193628
4600005881;E;4600005881@email.com;(00-0);20180719193628
4600005882;E;4600005882@email.com;(00-0);20180719193628
4600005883;E;4600005883@email.com;(00-0);20180719193628
4600005884;E;4600005884@email.com;(00-0);20180719193628
4600005885;E;4600005885@email.com;(00-0);20180719193628
4600005886;E;4600005886@email.com;(00-0);20180719193628
4600005887;E;4600005887@email.com;(00-0);20180719193628
4600005888;E;4600005888@email.com;(00-0);20180719193628
4600005889;E;4600005889@email.com;(00-0);20180719193628
4600005890;E;4600005890@email.com;(00-0);20180719193628
4600005891;E;4600005891@email.com;(00-0);20180719193628
4600005892;E;4600005892@email.com;(00-0);20180719193628
4600005893;E;4600005893@email.com;(00-0);20180719193628
4600005894;E;4600005894@email.com;(00-0);20180719193628
4600005895;E;4600005895@email.com;(00-0);20180719193628
4600005896;E;4600005896@email.com;(00-0);20180719193628
4600005897;E;4600005897@email.com;(00-0);20180719193628
4600005898;E;4600005898@email.com;(00-0);20180719193628
4600005899;E;4600005899@email.com;(00-0);20180719193628
4600005900;E;4600005900@email.com;(00-0);20180719193628
4600005901;E;4600005901@email.com;(00-0);20180719193628
4600005902;E;4600005902@email.com;(00-0);20180719193628
4600005903;E;4600005903@email.com;(00-0);20180719193628
4600005904;E;4600005904@email.com;(00-0);20180719193628
4600005905;E;4600005905@email.com;(00-0);20180719193628
4600005906;E;4600005906@email.com;(00-0);20180719193628
4600005907;E;4600005907@email.com;(00-0);20180719193628
4600005908;E;4600005908@email.com;(00-0);20180719193628
4600005909;E;4600005909@email.com;(00-0);20180719193628
4600005910;E;4600005910@email.com;(00-0);20180719193628
4600005911;E;4600005911@email.com;(00-0);20180719193628
4600005912;E;4600005912@email.com;(00-0);20180719193628
4600005913;E;4600005913@email.com;(00-0);20180719193628
4600005914;E;4600005914@email.com;(00-0);20180719193628
4600005915;E;4600005915@email.com;(00-0);20180719193628
4600005916;E;4600005916@email.com;(00-0);20180719193628
4600005917;E;4600005917@email.com;(00-0);20180719193628
4600005918;E;4600005918@email.com;(00-0);20180719193628
4600005919;E;4600005919@email.com;(00-0);20180719193628
4600005920;E;4600005920@email.com;(00-0);20180719193628
4600005921;E;4600005921@email.com;(00-0);20180719193628
4600005922;E;4600005922@email.com;(00-0);20180719193628
4600005923;E;4600005923@email.com;(00-0);20180719193628
4600005924;E;4600005924@email.com;(00-0);20180719193628
4600005925;E;4600005925@email.com;(00-0);20180719193628
4600005926;E;4600005926@email.com;(00-0);20180719193628
4600005927;E;4600005927@email.com;(00-0);20180719193628
4600005928;E;4600005928@email.com;(00-0);20180719193628
4600005929;E;4600005929@email.com;(00-0);20180719193628
4600005930;E;4600005930@email.com;(00-0);20180719193628
4600005931;E;4600005931@email.com;(00-0);20180719193628
4600005932;E;4600005932@email.com;(00-0);20180719193628
4600005933;E;4600005933@email.com;(00-0);20180719193628
4600005934;E;4600005934@email.com;(00-0);20180719193629
4600005935;E;4600005935@email.com;(00-0);20180719193629
4600005936;E;4600005936@email.com;(00-0);20180719193629
4600005937;E;4600005937@email.com;(00-0);20180719193629
4600005938;E;4600005938@email.com;(00-0);20180719193629
4600005939;E;4600005939@email.com;(00-0);20180719193629
4600005940;E;4600005940@email.com;(00-0);20180719193629
4600005941;E;4600005941@email.com;(00-0);20180719193629
4600005942;E;4600005942@email.com;(00-0);20180719193629
4600005943;E;4600005943@email.com;(00-0);20180719193629
4600005944;E;4600005944@email.com;(00-0);20180719193629
4600005945;E;4600005945@email.com;(00-0);20180719193629
4600005946;E;4600005946@email.com;(00-0);20180719193629
4600005947;E;4600005947@email.com;(00-0);20180719193629
4600005948;E;4600005948@email.com;(00-0);20180719193629
4600005949;E;4600005949@email.com;(00-0);20180719193629
4600005950;E;4600005950@email.com;(00-0);20180719193629
4600005951;E;4600005951@email.com;(00-0);20180719193629
4600005952;E;4600005952@email.com;(00-0);20180719193629
4600005953;E;4600005953@email.com;(00-0);20180719193629
4600005954;E;4600005954@email.com;(00-0);20180719193629
4600005955;E;4600005955@email.com;(00-0);20180719193629
4600005956;E;4600005956@email.com;(00-0);20180719193629
4600005957;E;4600005957@email.com;(00-0);20180719193629
4600005958;E;4600005958@email.com;(00-0);20180719193629
4600005959;E;4600005959@email.com;(00-0);20180719193629
4600005960;E;4600005960@email.com;(00-0);20180719193629
4600005961;E;4600005961@email.com;(00-0);20180719193629
4600005962;E;4600005962@email.com;(00-0);20180719193629
4600005963;E;4600005963@email.com;(00-0);20180719193629
4600005964;E;4600005964@email.com;(00-0);20180719193629
4600005965;E;4600005965@email.com;(00-0);20180719193629
4600005966;E;4600005966@email.com;(00-0);20180719193629
4600005967;E;4600005967@email.com;(00-0);20180719193629
4600005968;E;4600005968@email.com;(00-0);20180719193629
4600005969;E;4600005969@email.com;(00-0);20180719193629
4600005970;E;4600005970@email.com;(00-0);20180719193629
4600005971;E;4600005971@email.com;(00-0);20180719193629
4600005972;E;4600005972@email.com;(00-0);20180719193629
4600005973;E;4600005973@email.com;(00-0);20180719193629
4600005974;E;4600005974@email.com;(00-0);20180719193629
4600005975;E;4600005975@email.com;(00-0);20180719193629
4600005976;E;4600005976@email.com;(00-0);20180719193629
4600005977;E;4600005977@email.com;(00-0);20180719193629
4600005978;E;4600005978@email.com;(00-0);20180719193629
4600005979;E;4600005979@email.com;(00-0);20180719193629
4600005980;E;4600005980@email.com;(00-0);20180719193629
4600005981;E;4600005981@email.com;(00-0);20180719193629
4600005982;E;4600005982@email.com;(00-0);20180719193629
4600005983;E;4600005983@email.com;(00-0);20180719193629
4600005984;E;4600005984@email.com;(00-0);20180719193629
4600005985;E;4600005985@email.com;(00-0);20180719193629
4600005986;E;4600005986@email.com;(00-0);20180719193629
4600005987;E;4600005987@email.com;(00-0);20180719193629
4600005988;E;4600005988@email.com;(00-0);20180719193629
4600005989;E;4600005989@email.com;(00-0);20180719193629
4600005990;E;4600005990@email.com;(00-0);20180719193629
4600005991;E;4600005991@email.com;(00-0);20180719193629
4600005992;E;4600005992@email.com;(00-0);20180719193629
4600005993;E;4600005993@email.com;(00-0);20180719193629
4600005994;E;4600005994@email.com;(00-0);20180719193629
4600005995;E;4600005995@email.com;(00-0);20180719193629
